"","Feature","%IncMSE","%IncMSE.pval","IncNodePurity","IncNodePurity.pval"
"169","x19799_395_36729_9_301",1.35752295433266,0.0396039603960396,0.00643755694444445,0.316831683168317
"170","x18730_794_55704_8_736",1.35442122196334,0.0396039603960396,0.0157114014252415,0.148514851485149
"171","x7747_625_42542_4_454",1.35329912199823,0.0099009900990099,0.00841688493734336,0.0495049504950495
"172","x22128_882_52127_10_506",1.35310717588651,0.0198019801980198,0.00398218545454546,0.316831683168317
"173","x32092_796_70315_13_703",1.34886000471219,0.0495049504950495,0.00191089049773756,0.376237623762376
"174","x15095_631_43371_7_337",1.34878036508486,0.0099009900990099,8.97454545454659e-05,0.495049504950495
"175","x13938_756_51494_6_838",1.34792927281187,0.0099009900990099,0.02338084540534,0.0495049504950495
"176","x21059_833_59067_9_92",1.3469732239141,0.0396039603960396,0.0102815317460317,0.207920792079208
"177","x11365_752_54525_5_759",1.34414306074359,0.0099009900990099,0.000302600865800866,0.267326732673267
"178","x16578_624_50009_8_017",1.34133313504665,0.0099009900990099,0.0136413017649453,0.0396039603960396
"179","x14507_646_50376_7_069",1.34124231139485,0.0198019801980198,0.000304098888888893,0.574257425742574
"180","x33259_986_75108_13_945",1.33999921058733,0.0099009900990099,1.37242423169512,0.0099009900990099
"181","x17834_674_51372_8_404",1.33980398949962,0.0198019801980198,0.0204536575757576,0.108910891089109
"182","x34933_990_78585_14_396",1.33910911334242,0.0099009900990099,0.11064680861193,0.0099009900990099
"183","x38282_938_81487_15_501",1.33881168435499,0.0099009900990099,0.000853147460317471,0.217821782178218
"184","x27821_644_5402_12_74",1.33810053680168,0.0099009900990099,0.431791039145103,0.0099009900990099
"185","x34280_936_82205_14_226",1.33428343951582,0.0198019801980198,0.416975368800699,0.0099009900990099
"186","x13871_377_3206_6_805",1.33378290636993,0.0198019801980198,0.0562877269196872,0.0693069306930693
"187","x6394_566_40997_4_025",1.33205053688756,0.0099009900990099,0.0023907578021978,0.188118811881188
"188","x18313_695_53698_8_594",1.33183541928105,0.0198019801980198,0.000605450714285717,0.336633663366337
"189","x24108_848_61712_11_63",1.33096910704916,0.0099009900990099,0.00532752050391129,0.178217821782178
"190","x35250_995_78636_14_533",1.33025311402293,0.0099009900990099,0.32370918238191,0.0099009900990099
"191","x18127_810_59254_8_525",1.32979930162047,0.0396039603960396,0.0804990773803703,0.0396039603960396
"192","x39216_1016_89708_15_829",1.32920030093034,0.0297029702970297,0.00442374492424244,0.336633663366337
"193","x20558_738_50533_9_733",1.32831586476419,0.0099009900990099,0.000259040170940172,0.178217821782178
"194","x31221_636_62725_13_562",1.32472933610211,0.0396039603960396,0.0138672259479344,0.316831683168317
"195","x771_533_27278_1_232",1.32146057201648,0.0099009900990099,0.385702411998595,0.0099009900990099
"196","x14607_724_5488_7_117",1.32095635389774,0.0099009900990099,0.000446888205128225,0.148514851485149
"197","x15119_742_50006_7_335",1.31949810897727,0.0198019801980198,0.0170769678876679,0.118811881188119
"198","x37751_1056_89293_15_298",1.31928181598901,0.0396039603960396,0.0049762684848485,0.297029702970297
